,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,distance_km,total_minutes
378,0,1,23,0.8652,1.43,0.96,4.76,1.9734437001040648,64.8692705
379,0,1,23,0.9077,1.33,1.0,4.72,4.02669836879918,78.4252772
380,0,1,11,0.8663,1.0,1.0,4.92,2.21268919598943,66.0448066
381,0,3,39,0.8636,2.43,0.96,5.0,0.1609557257828123,146.936528883333
382,0,1,37,0.8129,1.35,1.0,4.6,1.2453670163125212,140.46058065
383,0,3,13,0.8398,2.11,1.0,5.0,2.2578377352640984,64.6439957833333
384,0,1,2,0.8421,1.49,0.92,4.96,3.923298069116037,49.0492533
385,0,1,17,0.8156,1.26,0.9375,4.92,1.086456709080531,102.376261516667
386,0,1,23,0.8156,1.26,0.9375,4.92,1.8732929599416357,107.0830696
387,0,3,6,0.8772,1.66,0.92,4.88,1.721882809575012,47.2126566
388,0,3,37,0.9,2.67,0.96,4.96,0.8616780843846558,88.5849529833333
389,1,3,27,0.9,2.67,0.96,4.96,2.389715819484674,81.6884394833333
390,0,1,66,0.8857,1.39,1.0,4.72,4.212687862853465,145.5803645
391,0,1,14,0.8827,1.05,0.954545454545455,4.93,2.322001602852705,56.2641254
392,0,1,24,0.8357,1.47,0.96,4.6,0.5136046328845677,94.5117193666667
393,1,1,22,0.8357,1.47,0.96,4.6,1.891978539249372,64.8682036833333
394,0,1,35,0.8571,1.44,1.0,4.88,1.374780802992938,138.111299533333
396,0,3,19,0.8562,2.37,0.92,4.76,2.2163747916443244,81.4312357333333
397,0,1,61,0.8702,1.58,0.92,5.0,1.796086629804318,114.122728166667
398,0,1,52,0.8789,1.4,0.88,4.96,3.064984914138563,115.139205266667
399,0,1,15,0.8825,1.27,0.88,4.96,1.6814939454196212,40.41998915
400,0,4,52,0.8122,3.45,0.72,5.0,1.3490351701461083,130.96818255
401,1,1,29,0.8424,1.4,1.0,4.76,0.4157830826517735,71.5199811833333
402,0,1,33,0.8562,1.6,1.0,4.96,2.378391128176183,90.9918077
403,0,1,47,0.8581,1.36,0.96,5.0,3.1166065975344166,86.3742388333333
404,1,1,20,0.8618,1.54,0.92,4.84,2.815188890574297,80.0823337833333
405,0,1,31,0.8513,1.74,1.0,4.88,0.9377781471361392,79.9608101666667
406,0,1,17,0.8513,1.74,1.0,4.88,3.683965141366508,133.528132583333
409,1,1,23,0.8527,1.54,0.92,4.84,1.0111299106794756,49.1361760666667
410,0,1,10,0.8669,1.3,0.96,4.76,4.198755295216275,57.5701895
411,1,1,59,0.8466,1.33,1.0,4.88,1.5159784489491714,81.6166111333333
412,1,1,23,0.8504,1.36,1.0,4.72,0.856312561349192,42.7287959833333
413,0,1,17,0.8607,1.41,0.92,4.92,1.7851318213366532,54.53962205
415,0,1,10,0.8667,1.47,1.0,4.72,2.2655447670371305,98.51725945
417,0,2,33,0.8633177727784027,2.19,0.9170133784336324,4.849341890790547,2.595231095732413,171.78209175
418,0,1,7,0.8866,1.1,0.88,4.76,4.153540832502229,84.43593705
419,0,1,17,0.8263,1.73,0.96,4.84,3.53037336205557,99.2840970666667
420,0,3,45,0.8402,1.65,1.0,4.76,0.5914014269074409,116.642982966667
421,1,2,12,0.8633177727784027,2.19,0.9170133784336324,4.849341890790547,3.8751815225420616,47.1668263666667
423,1,1,32,0.8713,1.31,0.88,4.96,2.719466099340325,77.0368490166667
424,0,1,23,0.8713,1.31,0.88,4.96,1.9895586793728928,77.6720406666667
425,0,1,20,0.8856,1.27,0.92,4.8,2.0289103211168222,79.0605354666667
426,0,1,19,0.8475,1.5,0.92,4.96,2.0289103211168222,51.0818447833333
427,1,4,22,0.8741,2.0,0.92,4.96,1.8585520918584448,96.8992544166667
428,0,3,24,0.8315,2.61,0.92,4.88,4.998054248759552,161.731987083333
429,0,1,24,0.8467,1.35,0.88,4.8,5.300802997701922,130.318143666667
430,0,4,29,0.9017,1.35,0.84,4.52,2.5494578039939904,153.485071266667
431,0,4,16,0.79,3.0,0.84,4.92,2.670120885066746,143.227697416667
432,1,1,19,0.8804,1.5,1.0,4.72,2.16475062670922,97.9758956833333
433,1,1,24,0.8804,1.5,1.0,4.72,2.116268042194281,88.8236686166667
434,0,3,35,0.8077,2.88,0.88,4.96,2.2174322465878595,102.2946904
435,1,3,35,0.8077,2.88,0.88,4.96,2.654940638710109,102.240677983333
436,0,4,9,0.8138,1.89,0.84,4.68,5.008554208420367,101.482242366667
437,0,1,14,0.8651,1.14,1.0,4.52,5.180391734974145,84.6365511666667
438,1,4,19,0.8582,2.0,0.8,4.6,1.6416727008951992,46.4036390833333
439,0,1,57,0.8597,1.82,0.96,4.96,3.8462404034097055,151.426113466667
440,0,1,28,0.83,1.93,0.92,4.88,3.147574623367277,161.2442005
441,0,1,16,0.8565,1.28,1.0,4.92,1.047072235619579,79.9228505166667
442,0,1,10,0.8441,1.53,0.96,4.84,1.294855022508524,55.0583045666667
443,0,1,49,0.8761,1.5,0.92,5.0,4.931676512531309,123.760164016667
444,0,1,17,0.846,1.83,0.88,4.96,1.586555568527758,68.98378425
445,0,4,11,0.8423,1.45,0.785714285714286,5.0,2.5491352265320115,64.6081952333333
446,0,1,17,0.8344,1.0,0.96,4.96,1.311733972091318,78.3503804333333
447,0,1,18,0.8885,0.91,0.96,4.84,1.3754924048557589,55.8733009666667
449,0,1,12,0.8543,1.28,0.92,4.96,2.833831598426108,51.9660457833333
451,0,3,51,0.8506,0.95,1.0,4.88,2.7818129645987337,97.1045198
452,0,1,11,0.8424,1.73,0.88,4.88,2.1274508164272343,75.4160776666667
453,0,1,17,0.8221,0.95,1.0,4.68,2.181264560985048,84.56885875
454,0,1,10,0.8221,0.95,1.0,4.68,3.9953849957901713,49.3531521333333
455,1,1,23,0.8662,1.33,1.0,4.96,3.8798176389802967,62.2974402666667
456,1,1,24,0.8841,0.82,0.96,4.92,3.9953849957901713,72.5236917333333
457,0,1,23,0.8247,1.64,0.96,4.92,2.8739172073073287,72.0828052166667
458,1,1,16,0.8787,1.24,0.96,4.88,0.9944257494055528,52.3282420166667
459,0,3,30,0.8299,2.24,0.96,4.92,4.0192693023675305,122.390124233333
460,0,4,18,0.8356,2.11,1.0,4.89,2.821925592312733,121.586228816667
461,0,3,17,0.8122,2.29,0.952380952380952,5.0,2.220667638703949,75.1338927333333
462,0,3,4,0.8122,2.29,0.952380952380952,5.0,0.297017360490345,52.5977210833333
463,0,1,13,0.8034,1.78,0.92,4.8,5.213891886622626,78.3284232333333
464,0,1,59,0.8423,1.24,0.96,4.92,5.025207561299405,159.936055333333
465,0,1,32,0.8648,1.3,0.96,4.83,3.2749843173618065,82.0803813666667
466,1,1,13,0.8852,1.21,1.0,4.76,2.6600206531802324,102.720786133333
467,0,4,23,0.7963,2.44,0.96,4.8,1.3517204595659542,70.3796956833333
468,1,4,29,0.7963,2.44,0.96,4.8,1.8348706492945133,72.6698779166667
469,0,4,45,0.8884,1.2,0.8,4.92,1.8209555801484496,127.598628033333
470,1,4,21,0.8389,2.83,0.72,4.96,1.97100411614925,85.5767169833333
471,0,4,2,0.886,3.1,0.92,4.96,4.620337263726274,63.0430298333333
472,0,1,50,0.8596,1.09,0.96,4.84,3.101810486656516,127.37701145
473,0,1,8,0.8645,1.73,1.0,4.6,1.3609253879726515,39.5084751833333
474,1,4,24,0.8176,1.79,0.92,4.84,2.0605910843662807,87.5919494333333
475,0,1,14,0.8895,1.27,0.92,4.92,1.8447930780127584,87.9402490333333
476,1,4,8,0.8633177727784027,2.19,1.0,5.0,1.8585520918584448,63.3136528
477,1,1,14,0.8589,1.21,1.0,5.0,1.256243002553222,38.1143217
478,0,1,44,0.8971,1.27,0.96,4.96,2.590047984722277,110.597192966667
479,0,1,8,0.8301,1.25,1.0,4.88,5.205572709199443,57.7356399
481,0,4,15,0.7889,1.93,0.8,4.96,1.5907129319854156,99.8379641333333
482,0,3,15,0.8406,2.56,1.0,5.0,3.791753824027954,102.2427808
483,0,4,64,0.8459,1.0,0.84,4.6,4.715005674777593,145.496189833333
484,1,1,38,0.878,1.78,0.96,4.96,3.34723267692749,118.830776883333
485,0,1,25,0.8847,1.74,0.894736842105263,4.75,2.5490870264534644,80.04304085
486,0,1,35,0.9,1.24,0.96,4.56,3.349416808045566,107.675062916667
487,0,3,44,0.8636,2.43,0.96,5.0,1.2262191997197305,140.579618516667
488,0,3,29,0.8361,2.43,0.96,4.96,2.9931560284369,136.9260199
489,1,1,16,0.8733,1.36,1.0,4.76,2.7355122880409333,47.1012557833333
491,0,4,15,0.7959,2.4,0.96,4.8,3.197646413618336,84.2682372666667
492,0,1,34,0.8677,1.5,0.96,4.88,5.008554208420367,150.077921183333
493,0,1,43,0.8656,1.4,0.92,4.92,1.7609886005555595,168.88833015
494,1,1,14,0.8681,1.27,0.96,4.8,5.00678307144316,46.1226667666667
495,0,1,49,0.9009,1.42,1.0,4.76,3.3144646133374707,118.963040933333
496,0,4,26,0.8938,1.71,0.8,4.88,3.3600244820900502,105.795338216667
497,1,4,9,0.8938,1.71,0.8,4.88,3.749792466093405,82.4278086166667
498,1,1,9,0.8784,1.17,0.92,4.76,1.0944581549843466,61.8932842166667
499,1,1,19,0.8784,1.17,0.92,4.76,2.008556194714102,75.2426517
501,1,1,37,0.846,1.23,0.92,4.8,4.166390012923591,70.7346444
503,0,1,58,0.846,1.23,0.92,4.8,2.3945648027430377,112.6911303
504,1,3,20,0.7811,1.38,0.88,5.0,3.599825106313908,86.61498215
505,1,4,13,0.9066,1.27,0.8,4.92,2.7890102370921808,80.6543412833333
506,0,4,56,0.9066,1.27,0.8,4.92,4.757617894201693,106.921392316667
507,0,4,40,0.8656,1.14,0.84,4.68,3.688194555680924,114.8388994
510,1,4,22,0.8975,1.88,0.64,4.6,0.460751922893709,71.5220842333333
511,1,3,11,0.8899,2.44,0.96,5.0,0.4654041290923966,97.6864703166667
512,1,1,41,0.9187,1.09,1.0,5.0,0.7492672929247569,92.8147635
513,1,1,27,0.9187,1.09,1.0,5.0,1.2146122790329212,86.3632718166667
514,1,1,14,0.8671,1.29,1.0,4.92,3.345335298855821,41.6297565666667
515,0,1,62,0.8671,1.29,1.0,4.92,3.835050681009573,139.990498016667
516,0,1,13,0.886,1.0,1.0,4.92,4.242259475447801,73.2076329
517,1,1,21,0.8154,1.93,0.88,4.92,4.3538770311609145,75.7113294666667
518,0,1,35,0.9172,1.61,0.96,5.0,2.727854816129061,66.7825475333333
519,0,1,43,0.8664,1.36,1.0,4.68,3.540030117751462,135.24103525
520,1,4,16,0.8814,1.88,0.8,4.84,1.0911387234770014,53.74226795
521,1,1,16,0.8984,1.45,0.92,4.84,2.671294085446084,79.6210467666667
522,1,1,17,0.8984,1.45,0.92,4.84,0.6294934809948964,63.08396265
523,0,1,18,0.8576,2.0,0.88,4.92,0.5688403037481038,105.58203945
524,1,1,15,0.9103,1.62,0.96,4.92,1.055775845003716,48.5604334833333
525,1,4,12,0.816,2.15,0.96,4.75,0.4750391432289159,79.9628157666667
526,0,4,30,0.8771,1.07,0.84,4.92,3.362199225467538,73.6485466666667
527,0,3,44,0.8621,1.88,0.95,5.0,2.7441553003676846,139.883165183333
528,1,1,2,0.8818,1.62,1.0,4.72,4.074092925198647,44.8156538333333
531,0,1,54,0.8833,1.56,0.92,4.8,1.451202688912333,108.750775566667
533,1,1,25,0.8833,1.11,0.88,4.96,2.91881791329425,79.9154065666667
534,1,4,36,0.8959,1.29,0.8,4.88,0.6032272517547018,75.6916299833333
535,1,4,30,0.8523,1.54,0.68,4.8,0.2793609200733756,53.0983877
536,0,4,21,0.8523,1.54,0.68,4.8,2.577934546538037,64.2242207166667
537,1,4,13,0.8523,1.54,0.68,4.8,1.2763496794798366,56.5455929333333
538,1,1,10,0.8663,1.7,0.92,4.94,3.788832731255889,99.3986255666667
539,0,1,48,0.8941,1.5,0.96,4.88,2.4572392390849616,123.45932795
540,0,1,49,0.9016,1.37,0.92,4.96,2.8340935936382805,102.71420405
541,0,1,45,0.9046,1.76,0.88,4.8,3.449877599465926,118.5577809
542,0,1,37,0.907,1.21,0.92,5.0,3.732720136738082,118.61916325
543,1,1,6,0.8929,1.13,1.0,4.88,0.2729005031788878,69.8972935
544,0,1,14,0.8929,1.13,1.0,4.88,2.642089868100346,67.0971895333333
545,0,1,42,0.8735,1.44,0.96,4.92,1.2009605080880468,73.4259034666667
546,1,4,18,0.8586,2.8,1.0,4.88,0.3174526749441187,109.860022133333
547,0,1,29,0.8991,1.41,0.96,4.92,2.753642775959495,78.24426615
548,1,4,37,0.8633177727784027,2.41,0.9170133784336324,4.849341890790547,0.3174526749441187,112.93189095
549,1,4,3,0.8633177727784027,2.41,0.9170133784336324,4.849341890790547,0.8456677532158005,68.7070168
550,1,1,8,0.8491,1.6,1.0,5.0,0.916182964496279,45.9401538333333
551,1,1,25,0.8491,1.6,1.0,5.0,2.458791153074431,111.863495333333
552,1,4,18,0.8957,2.67,0.72,5.0,2.818080943007768,89.6814661166667
554,0,1,13,0.9248,1.31,1.0,4.88,1.309159756539363,84.5631214333333
557,1,4,20,0.9375,2.18,0.68,4.95,0.661605623017791,93.0248128
558,0,3,24,0.7811,1.38,0.88,5.0,3.007634512588799,78.0360700833333
559,0,3,56,0.7811,1.38,0.88,5.0,3.157461614990245,136.954954266667
560,0,4,4,0.8975,1.88,0.64,4.6,0.6571621960658994,84.1249319833333
561,0,1,19,0.9187,1.09,1.0,5.0,3.22760750634491,82.8108379166667
562,1,1,35,0.9187,1.09,1.0,5.0,2.927863016471231,102.779094283333
563,0,3,16,0.8361,2.75,0.88,4.85,2.6236320063354617,113.012431916667
564,1,1,17,0.8933,1.71,1.0,4.92,3.0290226082415708,83.8717299166667
565,1,1,14,0.886,1.0,1.0,4.92,1.3842337616875433,76.2360781833333
566,0,1,35,0.886,1.0,1.0,4.92,2.886090679315824,136.333191483333
567,0,1,36,0.886,1.0,1.0,4.92,2.330736530104353,92.5337314166667
568,0,4,47,0.815,2.2,0.84,4.84,2.720497812671854,142.9069741
569,0,1,51,0.8664,1.36,1.0,4.68,2.9467188850532438,148.029709466667
570,0,1,50,0.8984,1.45,0.92,4.84,3.9743501344333554,155.292192883333
573,1,3,18,0.8228,2.05,0.96,4.92,1.3752258937427075,79.4329467833333
575,0,3,21,0.8523,2.17,0.92,4.96,3.157461614990245,115.22517005
576,0,1,36,0.8786,1.0,0.92,5.0,1.5904409045948888,110.027177283333
577,0,1,34,0.8786,1.0,0.92,5.0,2.906876405947352,88.8658777333333
578,0,1,27,0.8833,1.56,0.92,4.8,1.8719737618127623,99.94114465
579,0,4,28,0.8962,1.54,0.84,4.96,2.222537889593717,88.3184343333333
580,1,3,20,0.836,1.8,0.92,5.0,3.090113685164508,66.2313736333333
581,1,1,20,0.8536,1.36,0.96,4.84,3.015220829236184,95.2267243666667
582,1,1,34,0.9046,1.76,0.88,4.8,2.89909211928352,108.509905333333
583,0,1,14,0.9043,1.17,0.96,4.88,0.5566902787712816,90.5597003333333
584,0,1,61,0.9186,1.79,0.96,4.96,3.2552016934613195,121.510720616667
585,0,1,39,0.8894,1.25,1.0,4.92,2.869327722425303,90.9109845166667
586,0,1,9,0.8747,1.29,0.96,4.68,2.1295766334551027,79.4794929333333
587,1,3,5,0.8034,1.83,0.96,4.96,1.286138610918355,56.1684173666667
588,1,3,14,0.8034,1.83,0.96,4.96,2.811555981111309,78.8555566
589,0,1,11,0.893,1.52,0.88,5.0,4.619912774756127,71.7878615833333
590,0,1,28,0.893,1.52,0.88,5.0,3.116596788162255,91.9512026166667
591,1,4,3,0.8313,2.57,0.76,4.92,3.994770102318353,81.5002848166667
592,0,1,2,0.8365,1.37,1.0,4.68,3.0936266799916914,43.0897822
593,1,4,2,0.8313,2.57,0.76,4.92,3.0632892555894804,70.0337302166667
594,1,3,1,0.8776,2.8,0.96,4.76,3.8159819305508735,52.06774195
595,1,1,1,0.8851,1.41,1.0,4.88,3.619960878415392,63.8405390166667
596,0,1,1,0.8853,1.3,1.0,4.76,0.3727630685210961,32.4432411666667
597,0,1,1,0.8853,1.3,1.0,4.76,1.210438823846708,41.6863180166667
598,1,1,2,0.9095,1.15,0.88,4.56,5.0875150540255,52.4099256
599,1,4,1,0.8616,3.5,0.88,4.76,3.278809593325902,50.52148715
600,0,1,1,0.892,1.3,1.0,4.8,5.2983552050905445,39.0856155333333
601,0,1,1,0.892,1.3,1.0,4.8,5.293049506585513,38.1904583333333
602,0,1,2,0.8675,1.33,0.96,4.84,1.7212676452010618,22.0774596333333
603,0,1,1,0.8871,1.89,1.0,4.88,1.11464136647898,38.4852800333333
604,0,1,1,0.8998,1.58,0.96,5.0,2.974937101220132,30.0272938
605,1,1,2,0.8816,1.47,0.92,4.68,2.8034693299333324,66.7916845333333
607,0,1,1,0.8612,1.3,0.96,4.8,5.3445483070261925,35.4129607
608,0,3,2,0.85,2.69,1.0,4.8,4.930317194707132,51.2467103833333
609,0,4,2,0.8781,1.43,0.68,4.76,1.7241441632175052,34.7984979666667
610,1,2,1,0.8633177727784027,2.19,1.0,4.849341890790547,3.230299935994712,46.9247194166667
611,0,1,1,0.8943,1.29,1.0,4.92,2.8879316979957017,42.38844245
612,1,1,1,0.8943,1.29,1.0,4.92,1.9731380584534173,36.7650431666667
613,1,3,2,0.9289,2.23,0.88,5.0,2.213038525471705,51.6450319833333
614,0,1,1,0.8759,1.57,0.92,4.92,2.166444662940566,41.2074450666667
615,0,1,1,0.8759,1.57,0.92,4.92,2.665576878296757,47.3955693666667
616,1,3,7,0.8776,2.8,0.96,4.76,5.088711712813162,80.5607023666667
617,0,1,21,0.8946,1.82,1.0,4.84,1.123941749962295,86.9180990166667
619,0,1,51,0.8946,1.82,1.0,4.84,5.274215558584245,106.849837583333
620,1,1,12,0.8946,1.82,1.0,4.84,2.045789792893311,55.1112340166667
621,0,1,12,0.9363,1.67,1.0,4.84,6.588494328081074,70.14321225
622,1,1,20,0.9363,1.67,1.0,4.84,3.669710955586943,87.9171716
623,0,1,18,0.9028,0.79,0.88,4.96,4.567601521400479,51.7565780166667
624,1,1,13,0.9028,0.79,0.88,4.96,1.0153504039590746,31.2674733333333
625,1,1,36,0.9028,0.79,0.88,4.96,1.1379920406787354,71.8832770833333
626,1,1,32,0.9028,0.79,0.88,4.96,0.884886368799904,50.9598982166667
627,0,1,43,0.8859,1.22,1.0,4.76,5.824599021299467,92.1297773333333
628,1,1,9,0.8859,1.22,1.0,4.76,4.984014584970464,44.3848400833333
629,1,1,28,0.8859,1.22,1.0,4.76,5.319338242154316,95.8589713666667
630,1,1,16,0.8859,1.22,1.0,4.76,2.6994108794128238,55.5947056666667
631,1,4,8,0.8722,2.78,0.8,4.84,4.887891675298926,71.5341935333333
632,1,4,6,0.8722,2.78,0.8,4.84,1.0121410134213715,54.6090424
633,0,4,11,0.8722,2.78,0.8,4.84,0.096322169740847,96.6684488333333
634,0,4,8,0.8722,2.78,0.8,4.84,2.7442547558890324,71.3328026166667
635,1,4,3,0.9088,1.88,0.84,4.76,4.632376212178984,34.7075699166667
636,0,4,24,0.9088,1.88,0.84,4.76,2.388033503686176,62.4912182333333
637,0,4,19,0.9088,1.88,0.84,4.76,0.7354302229137865,105.398911683333
638,0,1,12,0.8987,0.91,0.96,4.72,3.646437560597143,59.4475635166667
639,0,1,23,0.8987,0.91,0.96,4.72,1.8289845349807516,45.2156119333333
640,0,1,46,0.8987,0.91,0.96,4.72,4.9368048894891405,80.67398125
641,1,1,11,0.896,1.51,1.0,5.0,4.099372033761672,84.594476
642,1,1,37,0.896,1.51,1.0,5.0,3.7166928404408015,97.0817384
643,1,1,20,0.9091,1.25,1.0,4.8,6.264942901453821,91.1011845
644,0,1,59,0.9091,1.25,1.0,4.8,1.9540542331354656,142.327557433333
645,1,1,16,0.9091,1.25,1.0,4.8,1.4941191889599388,73.2962957833333
646,0,1,55,0.899,0.96,0.96,4.8,4.631169258167222,112.901550333333
647,0,1,5,0.899,0.96,0.96,4.8,5.164559140857787,39.2646198
648,1,1,14,0.899,0.96,0.96,4.8,3.406245079480761,61.2932214
649,0,1,13,0.899,0.96,0.96,4.8,3.605703445772797,66.0925491166667
650,0,1,30,0.899,0.96,0.96,4.8,5.326693382023966,65.32539385
651,0,1,10,0.899,0.96,0.96,4.8,1.7759881335891985,26.4062093166667
652,0,1,57,0.8607,1.28,1.0,4.56,2.114173781976064,109.771523983333
653,1,1,19,0.8823,1.41,0.88,4.84,0.2488771148792838,52.7301985833333
654,0,1,37,0.8823,1.41,0.88,4.84,4.424682024832823,81.2225043
655,1,1,50,0.8823,1.41,0.88,4.84,6.86163036988112,106.0425278
656,0,1,15,0.8823,1.41,0.88,4.84,4.451242942353834,59.1003016166667
657,1,4,7,0.8609,2.07,1.0,4.8,4.357863291070314,61.18287775
658,1,4,8,0.8609,2.07,1.0,4.8,3.155359991718809,51.4019614833333
659,0,4,8,0.8609,2.07,1.0,4.8,3.1574283695818397,47.2045706333333
660,1,4,21,0.8609,2.07,1.0,4.8,3.915046912162792,65.7048696833333
661,0,4,18,0.8609,2.07,1.0,4.8,0.5176156318369481,58.1963109833333
662,1,4,2,0.8609,2.07,1.0,4.8,4.718017069658661,42.41371675
663,1,4,8,0.8609,2.07,1.0,4.8,6.449977368123608,44.8249944666667
664,0,4,31,0.8609,2.07,1.0,4.8,3.882812177018949,88.53469665
665,1,3,8,0.8679,2.14,1.0,4.88,4.8204446218505135,62.0443380333333
666,0,3,10,0.8679,2.14,1.0,4.88,4.839223159540128,67.2158397333333
668,0,1,6,0.8589,1.3,1.0,4.84,2.787764149611894,68.7754250666667
669,0,1,15,0.8785,1.87,1.0,4.8,1.987341247550953,104.7736473
670,1,1,32,0.8785,1.87,1.0,4.8,1.3785626497322432,103.7282893
671,0,1,52,0.8785,1.87,1.0,4.8,0.6893470783021691,107.449671666667
672,0,1,12,0.8785,1.87,1.0,4.8,1.9776983696916235,99.9588488333333
673,1,1,37,0.8785,1.87,1.0,4.8,3.644019836731532,109.297423716667
674,1,3,6,0.8529,2.17,0.96,5.0,1.7095640654959148,49.38039925
675,1,3,8,0.8529,2.17,0.96,5.0,2.3626418013702466,43.4891273833333
676,1,1,40,0.8735,1.18,1.0,4.84,1.3242184754907809,83.2394632833333
677,1,1,15,0.8735,1.18,1.0,4.84,5.654770934573881,46.84404765
678,0,1,31,0.8735,1.18,1.0,4.84,4.781581729769144,55.72874765
679,1,1,11,0.8735,1.18,1.0,4.84,1.6179035044222734,39.8490170833333
680,0,1,16,0.8853,1.3,1.0,4.76,6.912418106464394,49.4886031166667
681,0,1,14,0.8853,1.3,1.0,4.76,2.320588987638349,47.1969663333333
682,0,1,15,0.8853,1.3,1.0,4.76,4.537412982581735,92.1462658666667
683,1,1,24,0.8853,1.3,1.0,4.76,4.770800350106619,58.5953188
684,0,1,16,0.8853,1.3,1.0,4.76,3.625249894875026,76.7913624166667
685,0,1,20,0.8853,1.3,1.0,4.76,7.104490958473149,58.11515575
686,1,1,9,0.8853,1.3,1.0,4.76,6.851345236794016,63.5539082666667
687,1,1,19,0.871,0.95,0.92,4.96,2.700207259496528,56.2376432333333
688,0,1,22,0.871,0.95,0.92,4.96,5.12738918808529,62.52484135
689,0,1,20,0.871,0.95,0.92,4.96,3.586205487454228,55.23580675
690,1,1,24,0.8614,1.62,0.92,4.76,4.550807368441463,61.9361604333333
691,1,1,13,0.8614,1.62,0.92,4.76,0.792543949993336,71.7017616333333
692,0,1,6,0.8614,1.62,0.92,4.76,4.771290567001198,55.72824725
693,0,1,52,0.8614,1.62,0.92,4.76,3.708502595239592,98.87242635
694,1,1,8,0.8614,1.62,0.92,4.76,6.91376219110131,67.5106388166667
695,1,1,13,0.9172,1.0,0.88,4.96,4.783810970768385,35.6445629333333
696,1,1,11,0.9172,1.0,0.88,4.96,2.673078642138408,25.7351545
697,0,1,68,0.9172,1.0,0.88,4.96,5.39262885392144,120.479494566667
698,0,1,29,0.9172,1.0,0.88,4.96,5.405429726416053,55.6508219333333
699,0,1,16,0.8804,1.22,0.96,4.96,1.983333006178141,68.3052803333333
700,0,1,7,0.8702,1.44,0.92,4.76,4.730360954961762,60.0239847833333
701,1,4,6,0.8432,1.86,0.68,4.67,2.5179375669293877,57.76793975
705,0,1,9,0.8967,1.22,0.96,4.92,1.7580292810858384,40.2257887333333
706,1,1,10,0.8967,1.22,0.96,4.92,2.909339436856667,41.7919148833333
707,0,1,9,0.8967,1.22,0.96,4.92,3.1174430745202786,85.9127884666667
708,0,1,30,0.8967,1.22,0.96,4.92,4.221022111261746,80.2798868
709,0,1,60,0.8946,1.42,1.0,4.84,4.965203024516324,126.7289729
710,0,1,19,0.8946,1.42,1.0,4.84,0.3021150709034796,59.9701592333333
711,1,1,33,0.8946,1.42,1.0,4.84,1.1043407643175251,77.8531580166667
712,1,1,19,0.8963,1.26,0.92,4.96,1.8283655508035173,56.7238086
713,0,1,22,0.8788,1.13,0.88,4.76,5.3069325608054205,63.55593585
714,0,1,50,0.8788,1.13,0.88,4.76,4.607622994739886,72.6628541333333
715,0,1,18,0.8964,1.2,1.0,4.96,2.85035898129587,61.7434828
716,1,1,10,0.8964,1.2,1.0,4.96,0.7426289463454775,38.5408227666667
717,0,1,16,0.8964,1.2,1.0,4.96,4.81732396866324,55.7726427
718,0,1,7,0.8671,1.71,0.96,4.68,2.641378226500706,105.958447833333
719,1,1,29,0.8671,1.71,0.96,4.68,4.808453098313144,74.2108479166667
720,1,1,31,0.8671,1.71,0.96,4.68,1.6323225920648756,91.1804169833333
721,1,1,28,0.8671,1.71,0.96,4.68,0.8632862542359376,96.7599810333333
722,0,3,9,0.8483,2.8,1.0,4.8,0.302695390655061,37.0190555666667
723,1,3,7,0.8483,2.8,1.0,4.8,4.514152837086843,63.78492485
724,1,1,12,0.9155,1.12,0.96,4.6,1.5347479109361797,35.47107995
725,0,1,57,0.9155,1.12,0.96,4.6,4.904313057867857,85.40413865
726,1,1,16,0.9155,1.12,0.96,4.6,3.79523171036872,36.0408130166667
727,1,3,2,0.877,2.17,1.0,4.96,3.529435911977844,41.6381560333333
728,0,3,23,0.877,2.17,1.0,4.96,5.081201658911213,69.7588907166667
729,1,3,16,0.877,2.17,1.0,4.96,4.510976623335794,60.9033779
730,1,3,8,0.8617,2.5,0.96,4.84,4.127580805703903,70.029124
731,1,3,17,0.8617,2.5,0.96,4.84,5.273959559247315,108.046691333333
732,1,3,3,0.8617,2.5,0.96,4.84,1.913014333283264,64.2829504833333
