,order_id,store_branch_id,distance_km,shopper_id,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,total_minutes
158,50fd750658c61853c3e768bfa010cb37,45fbc6d3e05ebd93369ce542e8f2322d,1.0469990999383498,8e87a68829aa7fc150ee3ebaba34fa94,False,T,4,0.8509,2.33,1.0,4.76,64.5975944666667
159,bb4f21970c4daf9360768c778173e07b,45fbc6d3e05ebd93369ce542e8f2322d,1.2981871104941012,7d32dab64ea768a5b0fbf67f5f9b698e,False,M,39,0.8582,2.0,0.8,4.6,93.8169217166667
160,e6f56a308094e26eaed20c17dc403419,45fbc6d3e05ebd93369ce542e8f2322d,1.1132207828162881,8da654db2e43543ffbbbb10914544e71,True,M,15,0.8506,1.62,0.84,4.92,100.9746857
161,4b71c8194fcfec6b8b41fb549de45315,45fbc6d3e05ebd93369ce542e8f2322d,1.4341761137374975,8da654db2e43543ffbbbb10914544e71,True,M,11,0.8506,1.62,0.84,4.92,57.1827972833333
162,3944fdaa2de1f6204ca9198d127fad1a,45fbc6d3e05ebd93369ce542e8f2322d,3.2097476496631168,b5cfcfafe2ef794f1718dd56ddd3a027,False,I,24,0.8712,1.45,1.0,4.92,121.73418775
164,61f99feaade5afcb256f93403cc515c5,45fbc6d3e05ebd93369ce542e8f2322d,1.598956835220336,0acfc1c6848f702b2a05b6836e0bed28,False,M,25,0.8381,4.14,0.68,4.82,127.981373416667
165,41a0cc6cfb58232b5b58d39bfb7262fb,45fbc6d3e05ebd93369ce542e8f2322d,1.617577923955732,0acfc1c6848f702b2a05b6836e0bed28,True,M,25,0.8381,4.14,0.68,4.82,138.304604533333
167,c4e240e9ab8f24ea6ff2b617b514fd8b,45fbc6d3e05ebd93369ce542e8f2322d,2.2884064684971337,1a2823aad9c23952cf65c2dbebc05de0,True,I,13,0.867,1.33,0.96,4.84,33.1016356666667
168,e9e5b0aacbb7282631960fe3d6fd50a2,45fbc6d3e05ebd93369ce542e8f2322d,0.3520775309083835,1a2823aad9c23952cf65c2dbebc05de0,False,I,24,0.867,1.33,0.96,4.84,73.60772115
169,2363ba757e218409b9e27a8f627b61d0,45fbc6d3e05ebd93369ce542e8f2322d,1.7560742350711434,1a2823aad9c23952cf65c2dbebc05de0,False,I,31,0.867,1.33,0.96,4.84,77.5169365833333
171,c535ee948fa2792c43864bda31f406f0,45fbc6d3e05ebd93369ce542e8f2322d,3.9489987481712845,cd10cf9059765c7ef6ca978492f1b4f6,True,I,10,0.841,1.82,1.0,4.84,82.6301328166667
172,a8d7521b4bfffe52924c67a82745b230,45fbc6d3e05ebd93369ce542e8f2322d,3.3469821166287934,d4a927645a2dbd0bba4b316012491592,True,I,35,0.9035,0.97,1.0,4.84,91.0328391166667
174,f2cf991eb520846d0f8fd59e0b5ac96f,45fbc6d3e05ebd93369ce542e8f2322d,3.6486275693263766,e82b2a35c44106426fb9ddbff2bc1215,False,M,45,0.824,1.89,0.84,4.76,87.6964015166667
176,f5012481ec6aa09dfbef12176d13234c,45fbc6d3e05ebd93369ce542e8f2322d,0.9111356876935349,1b2f5a42ef8aa056ed555b56413f6a79,False,I,23,0.8345,1.78,0.88,4.92,87.9104739333333
177,d8c67267a981815531f670a1a7eb7014,45fbc6d3e05ebd93369ce542e8f2322d,0.4199155862046754,1b2f5a42ef8aa056ed555b56413f6a79,True,I,40,0.8345,1.78,0.88,4.92,86.5665989166667
178,06955edeb875566572c32283ab7e8e1b,45fbc6d3e05ebd93369ce542e8f2322d,2.1976624963510316,968e5a6a900911f063cfe00d557697b8,False,M,88,0.8287,1.57,0.92,4.92,154.159107616667
180,9147366695f7e72df0e5404b2c71ad86,45fbc6d3e05ebd93369ce542e8f2322d,0.533584045360012,8e8545538e0aa9ab6bbcbcf1ef5e556e,True,T,33,0.8582,1.46,1.0,4.44,66.8154584166667
181,9df63d7244de08dd1128d5e0bb6120b6,45fbc6d3e05ebd93369ce542e8f2322d,1.4333059059194109,8e8545538e0aa9ab6bbcbcf1ef5e556e,True,T,16,0.8582,1.46,1.0,4.44,42.1450053
182,912301416b75e4902f266b51fdd4cdb6,45fbc6d3e05ebd93369ce542e8f2322d,1.438534476077648,8e8545538e0aa9ab6bbcbcf1ef5e556e,True,T,15,0.8582,1.46,1.0,4.44,33.6374195666667
183,bfb931245e15e43c743a41aad2dc19da,45fbc6d3e05ebd93369ce542e8f2322d,1.1707845854936658,0f5f937e301a1da4ea7828dcebcdb97c,True,I,30,0.8441,1.53,0.96,4.84,78.0974388
184,a2745c96498d3cb0dd28785d4993d8d1,45fbc6d3e05ebd93369ce542e8f2322d,3.7363494389161507,37da9621d9d38b9e48bc5300b773abcc,False,I,30,0.8979,1.49,1.0,4.8,68.4201171
185,69435adf48f3c3ffe2c3df31a1296574,45fbc6d3e05ebd93369ce542e8f2322d,1.7390175867372746,5d4024ac6778ecb21438d0093adff142,False,I,42,0.8141,1.71,0.923076923076923,5.0,91.7030399833333
186,c22dae432e766208e905ec1b25f06a3f,45fbc6d3e05ebd93369ce542e8f2322d,0.4342969804776043,5d4024ac6778ecb21438d0093adff142,False,I,9,0.8141,1.71,0.923076923076923,5.0,55.44460495
187,9f2fa29216baedbc433a72fc20013ee8,45fbc6d3e05ebd93369ce542e8f2322d,2.341607207347111,3ac38504466678c5290e2c4dc3aee9d2,True,I,9,0.9031,1.1,0.92,4.76,49.9740621333333
188,2db4ff97861f3629749e253887980212,45fbc6d3e05ebd93369ce542e8f2322d,4.218175341479915,e739645f70ef09e35b12688e430ff49f,False,I,56,0.8599,1.52,0.96,4.88,94.2372205166667
189,25731341f1c74b6fbfa8504d7d9dd48a,45fbc6d3e05ebd93369ce542e8f2322d,4.023843124034803,92692efd870c5313694f29c93f7e8e25,False,M,14,0.8824,1.25,0.833333333333333,4.43,34.7695304
190,39e2597f676a9a45059c1bf5d8f9e77f,45fbc6d3e05ebd93369ce542e8f2322d,3.6850831483536193,44a16b99f007d099a6b951d8f1af8894,False,I,22,0.8495,1.27,0.92,4.96,83.7834655166667
191,56acee58f02596d237ef283c46a84fed,45fbc6d3e05ebd93369ce542e8f2322d,3.6415081896149033,ff8260da2cddcfb500899045761e08a4,True,T,18,0.8626,2.64,0.866666666666667,4.82,74.0205397833333
192,936e93100351e2d7b18637fac3f35c5b,45fbc6d3e05ebd93369ce542e8f2322d,3.593638701467419,646406511291d8d9360b54f1ca4e57c7,False,M,18,0.8176,3.24,0.869565217391304,4.64,122.046193583333
193,2f2e4b75cfb76ddc59c082e8339e0c9e,45fbc6d3e05ebd93369ce542e8f2322d,1.1774213881441695,d3f672f4b1740c887d74f7f867ce74a7,False,I,31,0.8748,1.06,1.0,4.8,88.37959405
194,c09b41d9e521b48fead3df6b522f22a4,45fbc6d3e05ebd93369ce542e8f2322d,0.34176495926571177,d3f672f4b1740c887d74f7f867ce74a7,False,I,17,0.8748,1.06,1.0,4.8,85.36004105
195,346d24d0318b82e8caa821021b292a95,45fbc6d3e05ebd93369ce542e8f2322d,1.225358947146942,d3f672f4b1740c887d74f7f867ce74a7,False,I,20,0.8748,1.06,1.0,4.8,92.1552010833333
196,d22af2f025ce02fadc3e9db09a8e38d5,45fbc6d3e05ebd93369ce542e8f2322d,3.8379656667082376,d3f672f4b1740c887d74f7f867ce74a7,True,I,9,0.8748,1.06,1.0,4.8,52.1383217333333
197,067fb67cddbafed633b1c46d3db34ca8,45fbc6d3e05ebd93369ce542e8f2322d,2.984429395822099,eb1216b1304da40b2c97c13ae6bbc587,True,M,18,0.8423,1.45,0.785714285714286,5.0,67.7935200833333
201,10419940955e26d098a3150a645b932d,45fbc6d3e05ebd93369ce542e8f2322d,1.2874133108285242,af8df60c6a033a3d7a4c1977bce8a964,True,I,12,0.8557,1.31,1.0,5.0,79.3509880666667
202,dafb0b7b00a833a75abe5853405c6ccc,45fbc6d3e05ebd93369ce542e8f2322d,0.8101882309396622,af8df60c6a033a3d7a4c1977bce8a964,True,I,28,0.8557,1.31,1.0,5.0,117.214549766667
203,8373ae73c50df18bdb3420eee436d953,45fbc6d3e05ebd93369ce542e8f2322d,0.5298560886855088,af8df60c6a033a3d7a4c1977bce8a964,False,I,17,0.8557,1.31,1.0,5.0,80.2617942333333
205,70b4da7e9fe7a5da6fc715ff2bfef267,45fbc6d3e05ebd93369ce542e8f2322d,2.0131041412541717,b5900f272f562c1e00e9d775a3e828ff,False,I,25,0.8455,1.17,1.0,4.76,67.1074917333333
206,4b988a96e73a50c502b70bcb41710e8d,45fbc6d3e05ebd93369ce542e8f2322d,2.9987456667884387,d7907680f16d336a2857868b261c52f8,True,T,1,0.8447,1.37,0.88,4.76,26.8041541833333
207,7a727afc1dd19f56e4f4915cbc94e83a,45fbc6d3e05ebd93369ce542e8f2322d,0.3156800860928133,3490d58d60a2dd9178be6421b3f5c31a,True,M,2,0.8343,2.93,0.8,4.68,41.2659457166667
208,4f669d4cdb7d60c05561b374ebd782df,45fbc6d3e05ebd93369ce542e8f2322d,3.7119885316735264,3c735f3a8945edaffa4b828743942e8d,False,I,16,0.8621,1.33,1.0,4.92,87.7438751666667
210,95e3f308970174a251fe102997b3ad35,45fbc6d3e05ebd93369ce542e8f2322d,3.093429582578498,558169dfceab607fd48bd6a354163e81,False,I,54,0.8789,1.33,1.0,4.92,106.917706733333
211,8ac345920409fd82dc82878770efb1da,45fbc6d3e05ebd93369ce542e8f2322d,1.9911069884705666,558169dfceab607fd48bd6a354163e81,False,I,41,0.8789,1.33,1.0,4.92,138.663695483333
212,9b9a413647981997af8e6862dfaa7e28,45fbc6d3e05ebd93369ce542e8f2322d,2.2782896015535052,f243719148c511ce027c6e8cedee32db,True,I,28,0.8376,1.55,1.0,4.96,79.8926360833333
213,e79e7713e725839dd94a9c5d221604c2,45fbc6d3e05ebd93369ce542e8f2322d,2.921509911888832,f243719148c511ce027c6e8cedee32db,False,I,39,0.8376,1.55,1.0,4.96,86.8276905333333
214,859954bd9764f0dc8c55f8c60d0a7484,45fbc6d3e05ebd93369ce542e8f2322d,1.3979893574243933,af3c62a16a6754744ffaca420a0d97ab,True,W,7,0.8633177727784027,2.19,0.8,4.849341890790547,57.3187272
215,60f6c7e1edf403eabbf99661db7701b1,45fbc6d3e05ebd93369ce542e8f2322d,0.8562896267963177,6373a39f77188772244c65b28c0583b9,True,I,27,0.8682,1.94,1.0,4.88,90.9127624166667
217,5628a90df8d44d74652151f1e4ccb949,45fbc6d3e05ebd93369ce542e8f2322d,3.4865425563080437,fdf1c89d1744977e94bc8a5d39e096f1,True,I,15,0.8771,1.31,1.0,4.92,72.2432288833333
218,808ca685354dee4be191ceaddaf0ee7d,45fbc6d3e05ebd93369ce542e8f2322d,0.576922379062214,74c7b93a15be02da72203cef08077a90,True,T,18,0.7745,1.92,1.0,4.72,54.2906402
219,4c685589dd15688ab6480307e39c1ba7,45fbc6d3e05ebd93369ce542e8f2322d,3.7407247856574966,74c7b93a15be02da72203cef08077a90,False,T,22,0.7745,1.92,1.0,4.72,80.378979
220,c78ddd72afef1bafb0b79ca77bad13da,45fbc6d3e05ebd93369ce542e8f2322d,0.8022249423540214,cc0e84dee5b764a944a7f59b0e5d8331,True,T,43,0.8615,2.13,0.96,4.84,88.8972796333333
221,6ddcf759c32c11a547fe83da6bcf610b,45fbc6d3e05ebd93369ce542e8f2322d,3.346314099628484,5e78830f74c5e2db106968eea0bd0359,True,I,30,0.8752,1.2,0.88,4.68,56.7603692833333
223,9e1e87f423cfaef26114bb33531e78e9,45fbc6d3e05ebd93369ce542e8f2322d,4.205734581571456,63aa2881f9848930c455c433f82f2204,False,T,18,0.874,2.92,0.941176470588235,4.64,98.8896297333333
224,bf42a9ae9cd37dded82d824980ac0cdb,45fbc6d3e05ebd93369ce542e8f2322d,1.944762003662281,d7d119e5c37268d1da55875b4c708a62,False,M,9,0.847,3.88,0.8,4.96,81.7282509666667
225,27cfb2813a525cba5982878fbd1e0045,45fbc6d3e05ebd93369ce542e8f2322d,4.152509350415967,4f46b9e304ba6ba0ade57a731742004d,False,M,25,0.8289,3.2,0.72,4.92,139.31900125
227,89677acb231a1cc63e4a0da6e85fc352,45fbc6d3e05ebd93369ce542e8f2322d,0.18158265999081902,7dc16dbf2901b9dbfbabcf156e949213,True,I,45,0.8694,1.03,0.92,4.64,82.9123601666667
228,3328b06e255ab5b5a15524091c6de6a3,45fbc6d3e05ebd93369ce542e8f2322d,3.824994137161849,7dc16dbf2901b9dbfbabcf156e949213,True,I,18,0.8694,1.03,0.92,4.64,37.0405313833333
229,764d3ff9d5bd8c0ea92ae47415b91676,45fbc6d3e05ebd93369ce542e8f2322d,1.3024564243396877,db92db1bb21853775cf63ceb298a27e4,False,I,25,0.8885,0.91,0.96,4.84,38.6211291
230,944a2ea97c1ecdd6e4797c1f301aa3a4,45fbc6d3e05ebd93369ce542e8f2322d,3.597557661184386,93f14bac6b6713e9f6016f660b435b59,False,I,18,0.8788,1.56,1.0,4.8,77.2128055
231,09268cfffdf982003091c178d3975baa,45fbc6d3e05ebd93369ce542e8f2322d,4.049540469812499,2d3488cef781a06eff34a2eb2f1a013f,False,T,43,0.7917,2.0,0.88,4.96,131.47404885
233,00bded6996e461b23fd7efb72d7f1c5d,45fbc6d3e05ebd93369ce542e8f2322d,3.6391067722187525,57f7d546913d1f77a13fb4189b16d05f,False,I,37,0.8517,1.88,0.88,4.76,134.922160716667
236,d01d65a31eb14cc99c0c6a3fbf4ee492,45fbc6d3e05ebd93369ce542e8f2322d,0.7868073102966547,40dd85c742185aa6b7f4f3805817868f,False,I,32,0.8681,1.33,0.96,5.0,69.7065591166667
238,6174a0b203c4ba4748fda2d4a467d12b,45fbc6d3e05ebd93369ce542e8f2322d,3.6452555585723774,7a5c1830534c0a18789fe097ceb1e45a,False,I,18,0.8778,1.65,0.92,4.96,50.8359232666667
239,604681930d0b79b4af1cd62c44c48520,45fbc6d3e05ebd93369ce542e8f2322d,2.6319314016953905,91b0d5e9ea0d670619c3f0bca64d63f3,False,M,21,0.8575,1.42,0.68,4.96,56.5469375166667
240,b5f903cdbd274484207b4ea4437d2a29,45fbc6d3e05ebd93369ce542e8f2322d,0.6721375798665709,91b0d5e9ea0d670619c3f0bca64d63f3,False,M,29,0.8575,1.42,0.68,4.96,92.4685425833333
241,62671ae0d51828e71fbc164ec9ff0afe,45fbc6d3e05ebd93369ce542e8f2322d,2.9348704856644297,9fe39cba3b32b3052f0b1660736f8212,True,I,20,0.8502,1.58,1.0,4.84,70.6240116333333
243,c6680216d244f8b37f461c10dadf6b7b,45fbc6d3e05ebd93369ce542e8f2322d,3.245479252018186,87f4fb4f97817647959c19557fb45a20,False,I,22,0.8722,1.31,0.96,5.0,83.5675824166667
245,c65c8eaca7c7a0701bff0d6b20768b39,45fbc6d3e05ebd93369ce542e8f2322d,2.81132215311143,e9fddf58a322a692d43f51d49ee922e7,True,I,20,0.8336,1.17,1.0,4.92,68.4980296166667
247,66bf0f135519fbbcb3e7e1196b79a75a,45fbc6d3e05ebd93369ce542e8f2322d,2.3319026163418664,e9d6fbf8581da3bc717b5f6756638ba9,True,I,31,0.8543,1.28,0.92,4.96,103.71909565
248,c2ad3d3c4febafc4507cc0986686d56e,45fbc6d3e05ebd93369ce542e8f2322d,3.2332785298492257,338d2ae1852fbd5b906a85e68179c11e,False,I,7,0.8691,1.05,0.92,4.88,71.6436161833333
249,b088a24816588b7a6d1905c070501630,45fbc6d3e05ebd93369ce542e8f2322d,0.4512010968778568,338d2ae1852fbd5b906a85e68179c11e,False,I,44,0.8691,1.05,0.92,4.88,76.56907025
250,84e8a61421c5e25e5cf2aed3d47d6cc2,45fbc6d3e05ebd93369ce542e8f2322d,2.4680941598740245,338d2ae1852fbd5b906a85e68179c11e,False,I,16,0.8691,1.05,0.92,4.88,83.2761714666667
251,a36422d421657a98d78b9f73ccbf0669,45fbc6d3e05ebd93369ce542e8f2322d,1.1543914517618663,338d2ae1852fbd5b906a85e68179c11e,False,I,12,0.8691,1.05,0.92,4.88,69.6532705166667
252,24d4df68781f56618ac763813da8c883,45fbc6d3e05ebd93369ce542e8f2322d,3.306995587647171,ea3e2dd79f013d273a381304e060744a,False,I,16,0.8955,1.08,0.92,4.72,114.076574466667
253,03de7db8b03922c30aaa0ecfd70d644a,45fbc6d3e05ebd93369ce542e8f2322d,3.4033201129132173,248dc6b8d29533c001440284970c9b07,False,I,23,0.8479,1.07,0.92,4.84,62.45138315
255,f45b1689da5a875a4be5f954547c1de5,45fbc6d3e05ebd93369ce542e8f2322d,0.7379822807918952,a4030d2b2c5b59de560f80d1225666fd,False,M,37,0.8503,3.89,0.782608695652174,4.6,149.724539966667
257,a2ffea84f05dc92c276e5d6f44a2cb5b,45fbc6d3e05ebd93369ce542e8f2322d,1.8018043513260378,f6f21bfa195690c53131249cac95d81a,True,I,18,0.8509,2.0,0.92,5.0,77.5403994333333
258,50bea8ee083ff250da2f004eaa0cef81,45fbc6d3e05ebd93369ce542e8f2322d,1.2387882842083604,0562fd9f260955f2c7534fb1542b2d39,False,I,10,0.8772,1.23,1.0,4.92,72.6148127833333
260,f3ddea535dd4b9de961d6594dff79733,45fbc6d3e05ebd93369ce542e8f2322d,0.9231910557161699,c9b49ed6af5f8bccec921fda406b8972,False,I,31,0.8604,1.57,0.96,4.96,86.7037011
261,d581ab16e8050cf60b5f1edbdcfba8f5,45fbc6d3e05ebd93369ce542e8f2322d,3.537383840694784,9c8cf7c8a2aa475b84d98017b4db2feb,True,T,2,0.8261,2.38,0.96,4.72,46.6991738166667
262,039f813470eab1dc1dc6bd37dba908c4,45fbc6d3e05ebd93369ce542e8f2322d,1.2305968212507858,9c8cf7c8a2aa475b84d98017b4db2feb,False,T,11,0.8261,2.38,0.96,4.72,57.5887882333333
263,9eaa103ccf79f48cdea8ad933a19f4f1,45fbc6d3e05ebd93369ce542e8f2322d,1.1877942219566273,810b4afbf54213c735ae82aa9eeccef7,True,I,34,0.8449,1.54,0.96,5.0,63.9090471833333
264,de6d3975bac1d55638ec5892f1428c47,45fbc6d3e05ebd93369ce542e8f2322d,3.19347090974453,c62fa64bbba97382f77b8c4a3c507fc4,False,T,21,0.8725,2.8,0.88,4.88,118.674707833333
265,6da913f1948ae412b1e3843ec09fe8e0,45fbc6d3e05ebd93369ce542e8f2322d,3.901431171156791,c62fa64bbba97382f77b8c4a3c507fc4,True,T,6,0.8725,2.8,0.88,4.88,45.4193227833333
267,69179691695a7f37a175dbd0e0b2b828,45fbc6d3e05ebd93369ce542e8f2322d,2.358381354685571,8b3f6b41a5c74b8e738a63687f8a2b61,False,M,21,0.8608,2.2,0.8,4.92,98.7151732833333
268,f13bb23d8d9619340de9c85ce8c7d193,45fbc6d3e05ebd93369ce542e8f2322d,1.1646734350309484,8b3f6b41a5c74b8e738a63687f8a2b61,False,M,54,0.8608,2.2,0.8,4.92,165.17149635
269,fb7bccbe5a5e3e1c1d91c65806da6129,45fbc6d3e05ebd93369ce542e8f2322d,3.9084621963667745,455e08c3ea1421edc6cd24efa37141a3,True,T,6,0.8506,0.95,1.0,4.88,111.895317266667
270,4b8170a3b8dbebc1e27a980e7ea0b745,45fbc6d3e05ebd93369ce542e8f2322d,4.019770788472804,455e08c3ea1421edc6cd24efa37141a3,False,T,28,0.8506,0.95,1.0,4.88,129.684225333333
271,16b5fa4cf6a74521e2e514742a2da352,45fbc6d3e05ebd93369ce542e8f2322d,0.22136024283413278,abd9ca72d04c48ab58345e9e001c7c96,False,M,30,0.8477,1.8,0.84,4.84,60.9868924833333
272,84983d02e8faf3f1a00cad437b25e552,45fbc6d3e05ebd93369ce542e8f2322d,0.9580728357370988,f0eadef5ccbe1d158cf7b3c364e8dd41,False,I,28,0.8468,1.44,0.92,4.84,55.7977869833333
273,74ffc5d4c913ec641262b674afd4cae1,45fbc6d3e05ebd93369ce542e8f2322d,3.4170471463323575,f0eadef5ccbe1d158cf7b3c364e8dd41,False,I,17,0.8468,1.44,0.92,4.84,55.9966702166667
274,84aef5bcd3e2d85e87d5a2937b1b203f,45fbc6d3e05ebd93369ce542e8f2322d,2.779664129750988,9464fc21042102d1bc2367fbba6e4787,False,I,23,0.8636,1.37,0.96,4.84,54.8500204666667
275,85efdb985b0441065a9d54a217a3e014,45fbc6d3e05ebd93369ce542e8f2322d,2.672873783893921,9464fc21042102d1bc2367fbba6e4787,False,I,37,0.8636,1.37,0.96,4.84,129.473782083333
276,572d86b2dad5ff76a021b683ad69063d,45fbc6d3e05ebd93369ce542e8f2322d,0.9548494766125983,0d44edfd1d6a3a0a508b91ee5f35eb60,False,I,11,0.8424,1.73,0.88,4.88,123.559072983333
277,a4979d8731f8ce0a0d5cfed26194a6d0,45fbc6d3e05ebd93369ce542e8f2322d,0.38213637587271837,0d44edfd1d6a3a0a508b91ee5f35eb60,False,I,17,0.8424,1.73,0.88,4.88,92.8544231833333
278,c92aabedb1139e70763bfdfa5a61eac3,45fbc6d3e05ebd93369ce542e8f2322d,3.5747884506863983,86818c43263f77bc466b4cbcc417492f,False,I,38,0.8266,2.0,1.0,4.84,87.6734806666667
279,cddf7a641d05d7cb39134270703297b3,45fbc6d3e05ebd93369ce542e8f2322d,1.4483563247539777,8adce0beb389a6cd56f7cc973b923417,True,I,15,0.8873,1.51,0.96,5.0,54.95562395
280,22f1c56985d2c4e02dbd08374fc20b10,45fbc6d3e05ebd93369ce542e8f2322d,3.596175822729465,8adce0beb389a6cd56f7cc973b923417,False,I,14,0.8873,1.51,0.96,5.0,57.0912210333333
281,128d23bf45b6a6a78b72601d2af0a353,45fbc6d3e05ebd93369ce542e8f2322d,0.3052361539085156,8adce0beb389a6cd56f7cc973b923417,False,I,9,0.8873,1.51,0.96,5.0,45.0574681666667
282,dd154edc7d2637a700b727d4e59d9f43,45fbc6d3e05ebd93369ce542e8f2322d,2.3121615694462876,e579f500d86bcee54e5dd935fe7896eb,False,I,14,0.8571,1.05,0.92,4.8,59.4400718833333
284,8c4e34716f58a4f273319a6a2a256c37,45fbc6d3e05ebd93369ce542e8f2322d,4.219711071748312,ba1a6a689b0414898ca5c653c21d7979,True,I,37,0.8611,1.37,0.92,4.84,116.514588916667
285,c806d966d178be5cd8476759fbabe756,45fbc6d3e05ebd93369ce542e8f2322d,3.9680199450549165,4c5e3cb22079da709e69cf7df64c3405,False,I,29,0.8669,2.0,0.88,4.92,103.935429183333
286,27b8f79200a1af9ad94f493d8dff7b58,45fbc6d3e05ebd93369ce542e8f2322d,1.3650769059220824,4c5e3cb22079da709e69cf7df64c3405,False,I,37,0.8669,2.0,0.88,4.92,98.0940200166667
287,afecad682205b995dbcaa116559521de,45fbc6d3e05ebd93369ce542e8f2322d,4.125509895845933,4c5e3cb22079da709e69cf7df64c3405,False,I,17,0.8669,2.0,0.88,4.92,89.3344128333333
288,979d02d9cd48ea78d3af2b74b92f4d94,45fbc6d3e05ebd93369ce542e8f2322d,0.5031534367930015,4c5e3cb22079da709e69cf7df64c3405,False,I,24,0.8669,2.0,0.88,4.92,69.9801454833333
289,7dcb5091df7c0682dd9073a320b2fee0,45fbc6d3e05ebd93369ce542e8f2322d,3.2642550978582543,e9ca6685a3cfefcbf8144f3c4a1ea4dc,False,I,20,0.878,1.23,0.96,4.88,75.1079133666667
291,de1cd1f0de8cf0b6e2ae761c8dbf3950,45fbc6d3e05ebd93369ce542e8f2322d,4.291091628131958,02c1f80aecc7e3e09dfc9a137b5ca1bd,False,I,35,0.8537,1.19,0.92,4.92,99.3615400333333
292,e2a57bb2585299add81b27cde9f09a23,45fbc6d3e05ebd93369ce542e8f2322d,0.8821242795260439,a89b7b7a838fe19dc1df0e1f8a3ac092,True,M,7,0.8493,1.57,0.6,4.76,51.8196516333333
293,9b667666f8818cfc456142970c207c62,45fbc6d3e05ebd93369ce542e8f2322d,2.489806221019267,8616da61a6ab33dabac21c2e127e7cb0,True,I,33,0.9111,1.46,1.0,4.88,80.1131297
294,f90f83f15b20ac236c072d2a0b7a447c,45fbc6d3e05ebd93369ce542e8f2322d,0.7530549033283318,8616da61a6ab33dabac21c2e127e7cb0,True,I,20,0.9111,1.46,1.0,4.88,76.0188987833333
295,fa4762607a69f5f0339f24d21df6eb03,45fbc6d3e05ebd93369ce542e8f2322d,1.7432942578812256,07e2963385ab8651edcfd1fc953d19a4,False,I,40,0.8641,1.18,0.96,4.8,161.87394775
297,ff422a99a091c244f22fc4fd1ec71814,45fbc6d3e05ebd93369ce542e8f2322d,3.2779625130967007,d46dc20a343ad2a02478774f9ebed3d6,False,I,20,0.8676,1.43,0.96,5.0,93.96369745
298,60f72bc1b9a0db6075d4e8e3a37bd364,45fbc6d3e05ebd93369ce542e8f2322d,4.009440695903747,aa5e45c0000fa800b49911549f013ae5,True,T,29,0.8092,2.25,1.0,4.96,63.0440350666667
299,dda5268433d3db59ef453a18660b1eea,45fbc6d3e05ebd93369ce542e8f2322d,0.8022249423540214,01195ce1d54166235621a9c27c86a7c1,False,T,34,0.8828,3.75,0.846153846153846,4.33,141.799392083333
301,105002e61cef0cb04a18d31f8e363c2b,45fbc6d3e05ebd93369ce542e8f2322d,3.4170471463323575,f7899141e5e6a7870aef276bd805df52,True,I,14,0.8494,1.69,0.96,4.92,89.7296795166667
303,7120d6b487c933836fcd2d3286081b10,45fbc6d3e05ebd93369ce542e8f2322d,1.7387539729489945,e13594d24598cc3ca77ebc5e06510041,False,M,17,0.7994,2.71,0.68,4.84,72.8999309666667
304,2f80396852793d6dd03b97274834b9c3,45fbc6d3e05ebd93369ce542e8f2322d,0.8680065461529571,96ff9bdeef0666e5b713d412980f0501,False,I,63,0.8392,1.34,1.0,4.92,107.54469925
305,5ee27372765e4f7518e7b5eca2060176,45fbc6d3e05ebd93369ce542e8f2322d,1.728136075907621,96ff9bdeef0666e5b713d412980f0501,False,I,13,0.8392,1.34,1.0,4.92,40.2361719333333
306,37100892716d4acc6f05c193c28eb939,45fbc6d3e05ebd93369ce542e8f2322d,2.99929801588388,96ff9bdeef0666e5b713d412980f0501,False,I,18,0.8392,1.34,1.0,4.92,65.4234443
307,b9870b904d022adfb2484097b516f01d,45fbc6d3e05ebd93369ce542e8f2322d,3.937582944192362,83a5ffec6879a95f91fd4a9ee6fe380f,False,M,17,0.8281,2.6,0.818181818181818,5.0,77.3032746833333
308,aec83321a036ffc920bb1710c3013875,45fbc6d3e05ebd93369ce542e8f2322d,0.9437272681894059,66f0c22f9672f68dcfe8789a5fb0cf42,False,M,16,0.813,1.43,0.76,4.64,45.96921735
309,fee6b12c266491548d6caf8f724231ea,45fbc6d3e05ebd93369ce542e8f2322d,2.1039434435430553,66f0c22f9672f68dcfe8789a5fb0cf42,False,M,17,0.813,1.43,0.76,4.64,52.9006729666667
311,daf77d9600bd31a1687539b27a5d8fa0,45fbc6d3e05ebd93369ce542e8f2322d,1.0187645222883774,452e53d096fa57fc976526cf8304e34d,True,I,44,0.9026,1.25,1.0,4.96,121.140653233333
312,755586ffd3d7954494fe0514fa9f3d90,45fbc6d3e05ebd93369ce542e8f2322d,1.4940880569177897,99645d997902f4471b931ce7ded91934,False,T,29,0.8084,2.54,0.96,4.96,101.54736735
313,726b0555e14bdfd0a02ac6d5c6d59111,45fbc6d3e05ebd93369ce542e8f2322d,4.287267222137787,99645d997902f4471b931ce7ded91934,True,T,22,0.8084,2.54,0.96,4.96,110.986483916667
314,303408a8a3cd124a993bf91dbc9cf7e8,45fbc6d3e05ebd93369ce542e8f2322d,0.915974255564741,d2ee77dc83165aea8c5af119c64a8522,False,I,1,0.8776,1.63,0.92,4.96,50.5581029833333
315,fe9c065c22e7f20d0f93cdec5b5b0005,45fbc6d3e05ebd93369ce542e8f2322d,1.1679926058173133,d2ee77dc83165aea8c5af119c64a8522,False,I,39,0.8776,1.63,0.92,4.96,109.985917583333
